date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:10:13	169167/169167	---M--	200	added ('OK')	image/jpeg	etag:%22294cf-5935d780e54c0%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/ahmelia.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/ahmelia.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:13	148742/148742	---M--	200	added ('OK')	image/jpeg	etag:%2224506-5935d781d9700%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/czarno-bia%c5%82e.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/czarno-bia%c5%82e.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:16	147939/147939	---M--	200	added ('OK')	image/jpeg	etag:%22241e3-5935d781d9700%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/orgina%c5%82.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/orgina%c5%82.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:17	162510/162510	---M--	200	added ('OK')	image/jpeg	etag:%2227ace-5935d781d9700%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/glosh.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/glosh.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:17	157847/157847	---M--	200	added ('OK')	image/jpeg	etag:%2226897-5935d783c1b80%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/sepia.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/sepia.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:23	699070/699070	---M--	200	added ('OK')	image/png	etag:%22aaabe-5912aefe576c0%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o-1024x576.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o-1024x576.png	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:23	563650/563650	---M--	200	added ('OK')	image/png	etag:%22899c2-5912af20ac7c0%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o1-1024x576.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o1-1024x576.png	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:24	90309/90309	---M--	200	added ('OK')	image/jpeg	etag:%22160c5-596ab58445300%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G1.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G1.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:24	7653/7653	---M--	200	added ('OK')	image/jpeg	etag:%221de5-596ab58445300%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G1-150x150.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G1-150x150.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:24	2243889/2243889	---M--	200	added ('OK')	image/png	etag:%22223d31-5912aefe576c0%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o.png	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:24	1857856/1857856	---M--	200	added ('OK')	image/png	etag:%221c5940-5912af20ac7c0%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o1.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/08/t%c5%82o1.png	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:24	141591/141591	---M--	200	added ('OK')	image/jpeg	etag:%2222917-596ab58445300%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G2.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G2.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:24	7450/7450	---M--	200	added ('OK')	image/jpeg	etag:%221d1a-596ab58445300%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G2-150x150.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G2-150x150.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:25	112147/112147	---M--	200	added ('OK')	image/jpeg	etag:%221b613-596ab58539540%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G3.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G3.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:25	7100/7100	---M--	200	added ('OK')	image/jpeg	etag:%221bbc-596ab58539540%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G3-150x150.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G3-150x150.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:25	120041/120041	---M--	200	added ('OK')	image/jpeg	etag:%221d4e9-596ab58539540%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G4.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G4.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:25	6416/6416	---M--	200	added ('OK')	image/jpeg	etag:%221910-596ab58539540%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G4-150x150.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G4-150x150.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:26	66564/66564	---M--	200	added ('OK')	image/jpeg	etag:%2210404-596ab58539540%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G5.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G5.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:26	4771/4771	---M--	200	added ('OK')	image/jpeg	etag:%2212a3-596ab58539540%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G5-150x150.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G5-150x150.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:27	80014/80014	---M--	200	added ('OK')	image/jpeg	etag:%221388e-596ab5862d780%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G6.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G6.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:27	6182/6182	---M--	200	added ('OK')	image/jpeg	etag:%221826-596ab5862d780%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G6-150x150.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G6-150x150.jpg	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:27	51489/51489	---M--	200	added ('OK')	image/png	etag:%22c921-596ab5862d780%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G7-150x150.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G7-150x150.png	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:27	342191/342191	---M--	200	added ('OK')	image/png	etag:%22538af-596ab5862d780%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G7.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/G7.png	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:28	5571/5571	---M--	200	added ('OK')	text/javascript	etag:%2215c3-60214031800e2%22	https://www.fotobudka-obiektywna.pl/wp-content/themes/betheme/js/plugins/imagesloaded.min.js?ver=27.1.5.1	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/themes/betheme/js/plugins/imagesloaded.min3b45.js	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:28	35307/35307	---M--	200	added ('OK')	text/javascript	etag:%2289eb-60214031804ca%22	https://www.fotobudka-obiektywna.pl/wp-content/themes/betheme/js/plugins/isotope.min.js?ver=27.1.5.1	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/themes/betheme/js/plugins/isotope.min3b45.js	(from https://www.fotobudka-obiektywna.pl/opcje-fotobudki/)
09:10:28	1489/1489	---MC-	200	added ('OK')	application/json	date:Sat,%2009%20Mar%202024%2008:10:24%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/wp/v2/pages/159	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/wp/v2/pages/159.json	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:28	2480/2480	---MC-	200	added ('OK')	application/json	date:Sat,%2009%20Mar%202024%2008:10:24%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fotobudka-obiektywna.pl%2Foferta%2F	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed97ea.json	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:29	2546/2546	---MC-	200	added ('OK')	text/xml	date:Sat,%2009%20Mar%202024%2008:10:25%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fotobudka-obiektywna.pl%2Foferta%2F&format=xml	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed3c7b	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Mar%202024%2008:10:25%20GMT	https://www.fotobudka-obiektywna.pl/?p=159	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/indexb950.html	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:29	2285/2285	---M--	200	added ('OK')	image/png	etag:%228ed-591b761d5d680%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/wedding.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/wedding.png	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Mar%202024%2008:10:25%20GMT	https://www.fotobudka-obiektywna.pl/pakiet-weselny	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/pakiet-weselny	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:29	1251/1251	---M--	200	added ('OK')	image/png	etag:%224e3-591b7613d4000%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/portfolio.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/portfolio.png	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Mar%202024%2008:10:26%20GMT	https://www.fotobudka-obiektywna.pl/pakiet-firmowy	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/pakiet-firmowy	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:30	4457/4457	---M--	200	added ('OK')	image/png	etag:%221169-5926a12e8f940%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/family.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/family.png	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:30	119844/119844	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:10:26%20GMT	https://www.fotobudka-obiektywna.pl/pakiet-weselny/	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/pakiet-weselny/index.html	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Mar%202024%2008:10:26%20GMT	https://www.fotobudka-obiektywna.pl/pakiet-imprezowy	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/pakiet-imprezowy	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:31	121007/121007	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:10:26%20GMT	https://www.fotobudka-obiektywna.pl/pakiet-firmowy/	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/pakiet-firmowy/index.html	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:31	1492/1492	---MC-	200	added ('OK')	application/json	date:Sat,%2009%20Mar%202024%2008:10:27%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/wp/v2/pages/129	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/wp/v2/pages/129.json	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:31	120066/120066	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:10:27%20GMT	https://www.fotobudka-obiektywna.pl/pakiet-imprezowy/	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/pakiet-imprezowy/index.html	(from https://www.fotobudka-obiektywna.pl/oferta/)
09:10:31	2485/2485	---MC-	200	added ('OK')	application/json	date:Sat,%2009%20Mar%202024%2008:10:27%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fotobudka-obiektywna.pl%2Fgaleria%2F	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed69ba.json	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Mar%202024%2008:10:27%20GMT	https://www.fotobudka-obiektywna.pl/?p=129	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/index1c00.html	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:31	2551/2551	---MC-	200	added ('OK')	text/xml	date:Sat,%2009%20Mar%202024%2008:10:27%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fotobudka-obiektywna.pl%2Fgaleria%2F&format=xml	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed90d1	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:32	2386/2386	---M--	200	added ('OK')	image/png	etag:%22952-5926d37188e40%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/photo-camera.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/photo-camera.png	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:32	110888/110888	---M--	200	added ('OK')	image/jpeg	etag:%221b128-597c6d5bff840%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/Shot_20191005T223404_2.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/Shot_20191005T223404_2.jpg	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:32	129120/129120	---M--	200	added ('OK')	image/jpeg	etag:%221f860-597c6d5b0b600%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/Shot_20191005T212937_2.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/Shot_20191005T212937_2.jpg	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:33	113374/113374	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:10:28%20GMT	https://www.fotobudka-obiektywna.pl/galeria/krotki-film/	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/galeria/krotki-film/index.html	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:33	1483/1483	---MC-	200	added ('OK')	application/json	date:Sat,%2009%20Mar%202024%2008:10:29%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/wp/v2/pages/94	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/wp/v2/pages/94.json	(from https://www.fotobudka-obiektywna.pl/kontakt/)
09:10:33	1709197/1709197	---M--	200	added ('OK')	image/gif	etag:%221a148d-597c6bab07ac0%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/i-kto-tu-rz%c4%85dzi.gif	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/11/i-kto-tu-rz%c4%85dzi.gif	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:33	138136/138136	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2008:10:29%20GMT	https://www.fotobudka-obiektywna.pl/galeria/ludzie-i-miejsca/	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/galeria/ludzie-i-miejsca/index.html	(from https://www.fotobudka-obiektywna.pl/galeria/)
09:10:33	2485/2485	---MC-	200	added ('OK')	application/json	date:Sat,%2009%20Mar%202024%2008:10:29%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fotobudka-obiektywna.pl%2Fkontakt%2F	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embede2d5.json	(from https://www.fotobudka-obiektywna.pl/kontakt/)
09:10:33	2551/2551	---MC-	200	added ('OK')	text/xml	date:Sat,%2009%20Mar%202024%2008:10:29%20GMT	https://www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fotobudka-obiektywna.pl%2Fkontakt%2F&format=xml	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-json/oembed/1.0/embedb17e	(from https://www.fotobudka-obiektywna.pl/kontakt/)
09:10:34	2225/2225	---M--	200	added ('OK')	image/png	etag:%228b1-5926d3e3f9c40%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/contact-2.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/contact-2.png	(from https://www.fotobudka-obiektywna.pl/kontakt/)
09:10:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Mar%202024%2008:10:30%20GMT	https://www.fotobudka-obiektywna.pl/?p=94	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/index65d2.html	(from https://www.fotobudka-obiektywna.pl/kontakt/)
09:10:34	134388/134388	---M--	200	added ('OK')	image/jpeg	etag:%2220cf4-591b7b9df11c0%22	https://www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/formularz-fotobudka.jpg	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/uploads/2019/09/formularz-fotobudka.jpg	(from https://www.fotobudka-obiektywna.pl/kontakt/)
09:10:34	100481/100481	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Mar%202024%2008:10:30%20GMT	https://www.fotobudka-obiektywna.pl/polityka-prywatnosci	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/polityka-prywatnosci	(from https://www.fotobudka-obiektywna.pl/kontakt/)
09:10:34	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-602140cc15692%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
09:10:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-602140cc15692%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
09:10:35	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-602140cc16632%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
09:10:36	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-602140cc1624a%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/font-awesome/css/font-awesome.css)
09:10:36	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-602140cbfdbaa%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:36	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%221d70-602140cbfdbaa%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:36	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ec0-602140cbfdbaa%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:37	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-602140cbfdbaa%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:37	326/326	---M--	200	added ('OK')	text/html	etag:%22146-602140cbf6a62%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:37	326/326	---M--	200	added ('OK')	text/html	etag:%22146-602140cbf6a62%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:37	70/70	---M--	200	added ('OK')	image/png	etag:%2246-602140cbf667a%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:38	70/70	---M--	200	added ('OK')	image/png	etag:%2246-602140cbf6a62%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
09:10:38	70/70	---M--	200	added ('OK')	image/png	etag:%2246-602140cbf6a62%22	https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/Fotobudka-obiektywna/www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.fotobudka-obiektywna.pl/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.15)
